p_id,source,p_base_price,p_name,category,p_gender,p_img,p_link
3050561,DeFacto,1999.0,V-Neck Printed Dress,dress,Women,https://dfcdn.defacto.com.tr/376/B6597AX_24SM_BE124_01_01.jpg,https://www.defacto.com//en-eg/v-yaka-baskili-flamli-pamuk-uzun-kollu-elbise-3050561
3197196,DeFacto,1299.0,Regular Fit Shirt Collar Basic Pique Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E1417AX_24WN_BK81_01_03.jpg,https://www.defacto.com//en-eg/regular-fit-elbise-3197196
3135241,DeFacto,2299.0,Shirt Collar Printed Linen Blend Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0504AX_24SM_RD56_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-kisa-kollu-elbise-3135241
3103093,DeFacto,1999.0,Fashion Fit Strapless Jean Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C5658AX_24SP_NM34_01_02.jpg,https://www.defacto.com//en-eg/elbise-3103093
3196465,DeFacto,2299.0,Polo Neck Basic Short Sleeve Pleated Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4203AX_24AU_BK27_01_02.jpg,https://www.defacto.com//en-eg/gomlek-yaka-kisa-kollu-mini-elbise-3196465
3164864,DeFacto,2299.0,Shirt Collar Waist Gathered Lace Basic Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C4472AX_24AU_KH21_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-modal-uzun-kollu-mini-elbise-3164864
3123994,DeFacto,1499.0,Bodycon Crew Neck Camisole Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C7467AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/bodycon-bisiklet-yaka-fitilli-kaskorse-maxi-uzun-kollu-elbise-3123994
3192932,DeFacto,2699.0,Regular Fit Polo Collar Muslin Double Sleeves Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5363AX_24AU_BG186_01_02.jpg,https://www.defacto.com//en-eg/regular-fit-polo-yaka-muslin-kisa-kollu-elbise-3192932
3036123,DeFacto,1699.0,Bodycon Half Turtleneck Tulle Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/B6668AX_23WN_BK81_01_02.jpg,https://www.defacto.com//en-eg/bodycon-yarim-balikci-yaka-uzun-kollu-uzun-kollu-elbise-3036123
3238848,DeFacto,999.0,Bodycon Polo Collar Camisole Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E2245AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/bodycon-polo-yaka-fitilli-kaskorse-kisa-kollu-midi-elbise-3238848
3137801,DeFacto,2699.0,A-Line Halter Neck Gradient Chiffon Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0003AX_24HS_YL279_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-yarim-balikci-yaka-kolsuz-elbise-3137801
3161101,DeFacto,1999.0,Half Turtleneck Sleeveless Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D2873AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/kolsuz-elbise-3161101
3200038,DeFacto,2699.0,Cowl Neck A Cut Satin Strappy Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E0471AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-askili-elbise-3200038
3238414,DeFacto,1299.0,Regular Fit Thessaloniki Fabric Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5790AX_25SP_BG752_01_02.jpg,https://www.defacto.com//en-eg/regular-fit-elbise-3238414
3194551,DeFacto,1699.0,Regular Fit Crepe Long Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5024AX_24AU_GR164_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-burumcuk-elbise-3194551
3126874,DeFacto,1699.0,Shirt Collar Half Sleeve Floral Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A3584AX_24AU_GN481_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-floral-midi-uzun-kollu-elbise-3126874
3191069,DeFacto,1699.0,Fitted Body Fitting Polo Neck Basic Short Sleeve Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D8718AX_24AU_KH260_01_01.jpg,https://www.defacto.com//en-eg/fitted-polo-yaka-kisa-kollu-elbise-3191069
2819031,DeFacto,1499.0,Square Collar Linen Look Strapless Flounce Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A6462AX_23SM_BN266_01_02.jpg,https://www.defacto.com//en-eg/kare-yaka-kolsuz-kisa-kollu-elbise-2819031
3159617,DeFacto,1499.0,A Cut Polo Neck Basic Ribbed Viscose Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D3477AX_24AU_BK27_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-polo-yaka-ribana-kisa-kollu-elbise-3159617
3038775,DeFacto,2999.0,Bodycon Crew Neck Satin Sleeveless Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/B7674AX_23CW_PN129_01_02.jpg,https://www.defacto.com//en-eg/bodycon-bisiklet-yaka-saten-midi-kolsuz-kisa-kollu-elbise-3038775
2777734,DeFacto,1699.0,Shirt Collar Patterned Long Sleeve Poplin Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/Z7469AZ_23SP_BE46_01_03.jpg,https://www.defacto.com//en-eg/gomlek-yaka-desevli-poplin-mini-uzun-kollu-elbise-2777734
3150177,DeFacto,1699.0,Bodycon Wrap Neck Strap Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A8880AX_24HS_BE573_01_01.jpg,https://www.defacto.com//en-eg/bodycon-wrap-yaka-burumcuk-askili-midi-elbise-3150177
3239071,DeFacto,1299.0,Regular Fit Thessaloniki Fabric Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5790AX_25SP_BK81_01_02.jpg,https://www.defacto.com//en-eg/regular-fit-elbise-3239071
2693986,DeFacto,1699.0,Printed Chiffon Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/Z1668AZ_22AU_BN124_01_02.jpg,https://www.defacto.com//en-eg/baskili-astarli-sifon-maxi-uzun-kollu-elbise-2693986
3156132,DeFacto,2699.0,A Cut V-Neck Printed Sensual Sleeveless Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4804AX_24HS_BK81_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-v-yaka-kolsuz-elbise-3156132
3135523,DeFacto,1999.0,A-Line Floral Linen Strap Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0353AX_24SM_YL252_01_02.jpg,https://www.defacto.com//en-eg/a-kesim-askili-askili-elbise-3135523
3240074,DeFacto,1699.0,Shirt Collar Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E1266AX_25SP_NV173_01_02.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3240074
3038787,DeFacto,1999.0,Slim Fit Turtleneck Thessaloniki Fabric Dress,dress,Women,https://dfcdn.defacto.com.tr/376/B8576AX_23WN_BG106_01_02.jpg,https://www.defacto.com//en-eg/fitted-selanik-kumas-elbise-3038787
3242714,DeFacto,1699.0,Relax Fit Raglan Sleeves Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D7322AX_25SP_BG775_01_01.jpg,https://www.defacto.com//en-eg/relax-fit-hakim-yaka-uzun-kollu-elbise-3242714
3160537,DeFacto,1699.0,Shirt Collar Basic Buttoned Waist Gathered Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5851AX_24AU_KH450_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3160537
3199781,DeFacto,1299.0,Bodycon Basic One Shoulder Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E2469AX_24WN_BN116_01_02.jpg,https://www.defacto.com//en-eg/yilbasi-temali-bodycon-tek-omuzlu-kolsuz-midi-elbise-3199781
3169958,DeFacto,2299.0,Shirt Collar Modal Long Sleeve Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5182AX_24AU_BE457_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3169958
3299229,DeFacto,1299.0,Regular Fit Crew Neck aerobics Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5268AX_25SP_NV135_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-bisiklet-yaka-uzun-kollu-elbise-3299229
2788764,DeFacto,1699.0,Shirt Collar Patterned Long Sleeve Poplin Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/Z7469AZ_23SP_PN280_01_03.jpg,https://www.defacto.com//en-eg/gomlek-yaka-baskili-poplin-mini-uzun-kollu-elbise-2788764
3160500,DeFacto,2999.0,Shirt Collar Patterned Linen Blend Half Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C7094AX_24SM_BK81_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-kisa-kollu-elbise-3160500
3192079,DeFacto,1999.0,A Line Shirt Collar Basic Sleeveless Mini Black Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D2869AX_24AU_BK81_01_03.jpg,https://www.defacto.com//en-eg/a-kesim-kolsuz-elbise-3192079
3152779,DeFacto,2699.0,Regular Fit V Neck Short Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4574AX_24HS_NV131_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-v-yaka-kisa-kollu-elbise-3152779
3243147,DeFacto,999.0,Bodycon Polo Collar Camisole Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E2245AX_25SP_GN953_01_01.jpg,https://www.defacto.com//en-eg/bodycon-polo-yaka-fitilli-kaskorse-kisa-kollu-midi-elbise-3243147
3169971,DeFacto,1999.0,Bodycon Round Neck Crepe Sleeveless Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D3770AX_24AU_KH494_01_01.jpg,https://www.defacto.com//en-eg/bodycon-yuvarlak-yaka-krep-kolsuz-midi-elbise-3169971
2993431,DeFacto,1499.0,Bodycon Round Collar Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/B1819AX_23AU_GN279_01_01.jpg,https://www.defacto.com//en-eg/bodycon-yuvarlak-yaka-midi-uzun-kollu-uzun-kollu-elbise-2993431
3148744,DeFacto,1999.0,Patterned Crochet Knit Sleeveless Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4141AX_24HS_OG269_01_02.jpg,https://www.defacto.com//en-eg/coool-regular-fit-bisiklet-yaka-triko-kolsuz-elbise-3148744
3160313,DeFacto,2999.0,Halter Neck Voile Sleeveless Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4400AX_24HS_WT32_01_01.jpg,https://www.defacto.com//en-eg/halter-yaka-vual-kolsuz-midi-elbise-3160313
3135985,DeFacto,1299.0,Bodycon Crew Neck Ribbed Camisole Strap Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A0732AX_24SM_KH271_01_01.jpg,https://www.defacto.com//en-eg/coool-bodycon-bisiklet-yaka-fitilli-kaskorse-askili-mini-elbise-3135985
3148785,DeFacto,1299.0,Bodycon Crew Neck Ribbed Camisole Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C1503AX_24SP_KH439_01_01.jpg,https://www.defacto.com//en-eg/bodycon-bisiklet-yaka-fitilli-kaskorse-kisa-kollu-mini-elbise-3148785
3144573,DeFacto,1999.0,Shirt Collar Short Sleeve Belted Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D2837AX_24SM_IN69_01_02.jpg,https://www.defacto.com//en-eg/traditional-gomlek-yaka-uzun-kollu-elbise-3144573
3036244,DeFacto,2999.0,Shirt Collar Velour Long Sleeve Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/B6637AX_23WN_BK81_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-uzun-kollu-elbise-3036244
3135509,DeFacto,2299.0,A-Line Linen Strap Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0022AX_24SM_WT32_01_02.jpg,https://www.defacto.com//en-eg/a-kesim-askili-elbise-3135509
3136942,DeFacto,1699.0,Bodycon One Shoulder Ribbed Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D1448AX_24SM_BN124_01_01.jpg,https://www.defacto.com//en-eg/bodycon-tek-omuzlu-kisa-kollu-elbise-3136942
3150646,DeFacto,2499.0,Shirt Collar Printed Short Sleeve Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4411AX_24HS_BE302_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-baskili-kisa-kollu-maxi-elbise-3150646
3155823,DeFacto,2999.0,A-Line Halter Neck Patterned Voile Sleeveless Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4155AX_24HS_ER105_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-halter-yaka-kolsuz-elbise-3155823
3160493,DeFacto,2699.0,Shirt Collar Voile Long Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4399AX_24HS_WT32_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-vual-uzun-kollu-midi-elbise-3160493
3151563,DeFacto,2699.0,A-Line Shirt Collar Patterned Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4575AX_24HS_RD353_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-gomlek-yaka-kisa-kollu-elbise-3151563
3141458,DeFacto,1999.0,Relax Fit Shirt Collar Patterned Poplin Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0569AX_24HS_BE389_01_01.jpg,https://www.defacto.com//en-eg/relax-fit-gomlek-yaka-uzun-kollu-elbise-3141458
3173455,DeFacto,2499.0,A Cut Buttoned Basic Midi Black Blazer Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4186AX_24AU_BK81_01_02.jpg,https://www.defacto.com//en-eg/a-kesim-kolsuz-elbise-3173455
3159079,DeFacto,1999.0,A-Line Sweetheart Neck Zebra Strap Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A9283AX_24HS_BK27_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-kalp-yaka-askili-elbise-3159079
3157445,DeFacto,1499.0,Bodycon Crew Neck Draped Basic Sleeveless Mini Black Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D3065AX_24AU_BR171_01_01.jpg,https://www.defacto.com//en-eg/bodycon-kolsuz-elbise-3157445
3156766,DeFacto,2499.0,Square Neck Patterned Cotton Strap Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4454AX_24HS_BE424_01_01.jpg,https://www.defacto.com//en-eg/babydoll-kolsuz-elbise-3156766
3140851,DeFacto,2699.0,Shirt Collar Modal Half Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D2890AX_24SM_PN449_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-modal-yarim-kol-midi-elbise-3140851
3140960,DeFacto,1999.0,Fitted Sleeveless White Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D3325AX_24SM_ER105_01_03.jpg,https://www.defacto.com//en-eg/fitted-kolsuz-elbise-3140960
3099512,DeFacto,2299.0,Shirt Collar Patterned Long Sleeve Basic Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C5622AX_24SP_PN83_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3099512
3136959,DeFacto,1299.0,Crew Neck Printed Cotton Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C8687AX_24SM_BG159_01_01.jpg,https://www.defacto.com//en-eg/bisiklet-yaka-kisa-kollu-elbise-3136959
2807469,DeFacto,1699.0,One-Shoulder Satin Slit Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A3199AX_23SM_BK81_01_01.jpg,https://www.defacto.com//en-eg/kisa-kollu-elbise-2807469
2793254,DeFacto,2299.0,Shirt Collar Midi Short Sleeve Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A3176AX_23SP_KH392_01_02.jpg,https://www.defacto.com//en-eg/kisa-kollu-elbise-2793254
2795275,DeFacto,1299.0,Shirt Collar Tie Dye Aerobin Mini Long Sleeve Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A4759AX_23SP_ER105_01_03.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-2795275
3146154,DeFacto,1499.0,V-Neck Printed Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D2751AX_24SM_BK27_01_01.jpg,https://www.defacto.com//en-eg/coool-askili-elbise-3146154
3244816,DeFacto,1699.0,Regular Fit Pleat Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E1952AX_25SP_BG267_01_02.jpg,https://www.defacto.com//en-eg/regular-fit-elbise-3244816
3136352,DeFacto,1499.0,A-Line Crew Neck Linen Sleeveless Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C8846AX_24SM_BR138_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-bisiklet-yaka-kolsuz-elbise-3136352
3198572,DeFacto,1999.0,Shirt Collar Poplin Long Sleeve Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4164AX_24AU_BN271_01_02.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3198572
3242195,DeFacto,1499.0,Shirt Collar Printed Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5248AX_25SP_OG267_01_02.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3242195
3198789,DeFacto,1699.0,Slim Fit Half Turtleneck Ribana Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D9720AX_24WN_BN529_01_02.jpg,https://www.defacto.com//en-eg/fitted-yarim-balikci-yaka-uzun-kollu-elbise-3198789
3130116,DeFacto,2499.0,Bodycon Strapless Black Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0985AX_24SM_BK81_01_02.jpg,https://www.defacto.com//en-eg/bodycon-straplez-kolsuz-elbise-3130116
3159951,DeFacto,1999.0,Shirt Collar Printed Long Sleeve Basic Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4149AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3159951
3244316,DeFacto,1499.0,Regular Fit Printed Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5461AX_25SP_BN585_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-elbise-3244316
3151535,DeFacto,2699.0,A-Line Shirt Collar Patterned Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4575AX_24HS_NV131_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-gomlek-yaka-kisa-kollu-elbise-3151535
3142048,DeFacto,1999.0,Shirt Collar Long Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D2837AX_24SM_BN316_01_01.jpg,https://www.defacto.com//en-eg/traditional-gomlek-yaka-uzun-kollu-elbise-3142048
3298656,DeFacto,1299.0,Bodycon Half Turtleneck Tulle Sleeveless Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C3519AX_25SP_BN267_01_02.jpg,https://www.defacto.com//en-eg/bodycon-vucudu-saran-yarim-balikci-yaka-tul-kolsuz-maxi-elbise-3298656
3156200,DeFacto,2299.0,Polo Collar Basic Plain Short Sleeve Pleated Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4203AX_24AU_NV245_01_02.jpg,https://www.defacto.com//en-eg/gomlek-yaka-kisa-kollu-elbise-3156200
3137497,DeFacto,1299.0,Bodycon Polo Collar Camisole Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0927AX_24AU_NV105_01_01.jpg,https://www.defacto.com//en-eg/bodycon-polo-yaka-fitilli-kaskorse-yarim-kol-midi-elbise-3137497
2659749,DeFacto,999.0,Coool Bodycon Mini Short Sleeve Dress,dress,Women,https://dfcdn.defacto.com.tr/376/Y7975AZ_22SM_TR50_01_02.jpg,https://www.defacto.com//en-eg/coool-bodycon-mini-kisa-kollu-elbise-2659749
3241627,DeFacto,1699.0,Slip V-Neck Plaid Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E4397AX_25SP_NV241_01_02.jpg,https://www.defacto.com//en-eg/coool-slip-v-yaka-askili-elbise-3241627
3240025,DeFacto,1699.0,A Cut Frilly Animal Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5793AX_25SP_BK81_01_04.jpg,https://www.defacto.com//en-eg/a-kesim-firfirli-yaka-uzun-kollu-elbise-3240025
3238231,DeFacto,999.0,Bodycon Polo Collar Striped Camisole Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E2225AX_25SP_NV42_01_01.jpg,https://www.defacto.com//en-eg/bodycon-polo-yaka-cizgili-fitilli-kaskorse-kisa-kollu-midi-elbise-3238231
3126882,DeFacto,1699.0,Grandad Collar Printed Raglan Sleeves Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A3588AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/hakim-yaka-baskili-midi-uzun-kollu-elbise-3126882
3160561,DeFacto,1699.0,Shirt Collar Long Sleeve Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5851AX_24AU_NV31_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-uzun-kollu-elbise-3160561
3286416,DeFacto,999.0,Bodycon Polo Collar Camisole Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E6806AX_25SP_BK27_01_02.jpg,https://www.defacto.com//en-eg/bodycon-vucudu-saran-polo-yaka-kisa-kollu-elbise-3286416
3201093,DeFacto,2299.0,Halter Collar Sequined Fabric Sleeveless Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E2437AX_24WN_BK81_01_03.jpg,https://www.defacto.com//en-eg/yilbasi-temali-a-kesim-halter-yaka-tul-kolsuz-maxi-elbise-3201093
3129917,DeFacto,1699.0,Shirt Collar Floral Half Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/A3584AX_24AU_IN246_01_01.jpg,https://www.defacto.com//en-eg/gomlek-yaka-floral-yarim-kol-midi-elbise-3129917
3122549,DeFacto,2699.0,A-Line Halter Neck Printed Leather Maxi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C8913AX_24SM_BK81_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-capraz-yaka-kisa-kollu-elbise-3122549
3301999,DeFacto,799.0,Bodycon Crew Neck Ribana Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5220AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/bodycon-vucudu-saran-bisiklet-yaka-kisa-kollu-elbise-3301999
3037491,DeFacto,1699.0,Slim Fit Half Turtleneck Ribana Dress,dress,Women,https://dfcdn.defacto.com.tr/376/B8134AX_23WN_BG189_01_01.jpg,https://www.defacto.com//en-eg/fitted-ribana-elbise-3037491
3177882,DeFacto,1699.0,Regular Fit Crepe Long Sleeve Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5024AX_24AU_BN540_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-elbise-3177882
3299228,DeFacto,1299.0,Regular Fit Crew Neck aerobics Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5268AX_25SP_GN759_01_02.jpg,https://www.defacto.com//en-eg/regular-fit-bisiklet-yaka-aerobin-uzun-kollu-elbise-3299228
3137495,DeFacto,1299.0,Bodycon Polo Collar Camisole Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D0927AX_24AU_KH209_01_01.jpg,https://www.defacto.com//en-eg/bodycon-polo-yaka-fitilli-kaskorse-yarim-kol-midi-elbise-3137495
3156770,DeFacto,2499.0,Square Neck Patterned Cotton Strap Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4454AX_24HS_GN400_01_01.jpg,https://www.defacto.com//en-eg/babydoll-kolsuz-elbise-3156770
3295884,DeFacto,1499.0,Regular Fit Crew Neck Crinkle Fabric Low Shoulder Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E6597AX_25SP_GN268_01_02.jpg,https://www.defacto.com//en-eg/regular-fit-bisiklet-yaka-uzun-kollu-elbise-3295884
3239081,DeFacto,1299.0,Regular Fit Thessaloniki Fabric Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5790AX_25SP_BR459_01_03.jpg,https://www.defacto.com//en-eg/regular-fit-elbise-3239081
3239959,DeFacto,1299.0,Regular Fit Crew Neck Printed Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E5247AX_25SP_NV134_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-bisiklet-yaka-uzun-kollu-elbise-3239959
3305745,DeFacto,599.0,Bodycon Crew Neck Striped Camisole Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C1733AX_25SP_NV248_01_02.jpg,https://www.defacto.com//en-eg/bodycon-vucudu-saran-bisiklet-yaka-cizgili-fitilli-kaskorse-kisa-kollu-mini-elbise-3305745
3244213,DeFacto,1699.0,Shirt Collar Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C2501AX_25SP_BN233_01_02.jpg,https://www.defacto.com//en-eg/gomlek-yaka-aerobin-uzun-kollu-midi-elbise-3244213
3195119,DeFacto,2499.0,Regular Fit Polo Neck Basic Maxi Knit Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D5434AX_24WN_BK81_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-polo-yaka-elbise-3195119
3082335,DeFacto,599.0,T-Shirt Combed Cotton Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/C3826AX_24SM_BK81_01_01.jpg,https://www.defacto.com//en-eg/coool-tisort-penye-mini-kisa-kollu-elbise-3082335
3196328,DeFacto,2299.0,A Cut Round Collar Faux Leather Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E1012AX_24WN_BK27_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-yuvarlak-yaka-kisa-kollu-elbise-3196328
3305776,DeFacto,1699.0,Bodycon Floral Satin Sleeveless Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E7255AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/bodycon-vucudu-saran-kolsuz-elbise-3305776
3300313,DeFacto,999.0,Bodycon Polo Collar Camisole Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E7140AX_25SP_NV28_01_01.jpg,https://www.defacto.com//en-eg/bodycon-vucudu-saran-polo-yaka-uzun-kollu-elbise-3300313
3301960,DeFacto,1699.0,A Line Crew Neck Poplin Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E7332AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/a-kesim-bisiklet-yaka-kisa-kollu-elbise-3301960
3240543,DeFacto,1699.0,Regular Fit V-Neck Dress,dress,Women,https://dfcdn.defacto.com.tr/376/E0784AX_25SP_ER98_01_01.jpg,https://www.defacto.com//en-eg/regular-fit-v-yaka-uzun-kollu-elbise-3240543
3136363,DeFacto,999.0,Bodycon Halter Neck Ribbed Sleeveless Midi Dress,dress,Women,https://dfcdn.defacto.com.tr/376/U8106AZ_24SM_ER37_01_01.jpg,https://www.defacto.com//en-eg/bodycon-halter-yaka-kisa-kollu-elbise-3136363
3157739,DeFacto,1699.0,Strapless Bengalin White Mini Dress,dress,Women,https://dfcdn.defacto.com.tr/376/D4193AX_24HS_WT32_01_01.jpg,https://www.defacto.com//en-eg/straplez-kolsuz-elbise-3157739
